                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1530,                 1.0251,                0.56375,                0.83354,                0.15592,                0.11075,                0.08502,                0.02813,                 2.8578,                 3.4969,                 1.3633,              0.0024315,              0.0024315,              0.0024315
                   1531,                 1.0384,                0.56242,                0.83479,                 0.1555,                0.11124,                0.08527,                0.02826,                 2.8575,                 3.5004,                  1.363,              0.0024265,              0.0024265,              0.0024265
                   1532,                 1.0505,                0.57246,                 0.8296,                0.15543,                0.11075,                0.08504,                0.02822,                 2.8579,                 3.4981,                 1.3637,              0.0024216,              0.0024216,              0.0024216
                   1533,                 1.0029,                 0.5428,                0.82549,                0.15542,                0.11075,                0.08526,                0.02825,                 2.8588,                 3.4998,                 1.3636,              0.0024166,              0.0024166,              0.0024166
                   1534,                 1.0188,                0.55421,                0.83162,                0.15592,                0.11075,                0.08469,                0.02805,                 2.8593,                 3.5013,                 1.3639,              0.0024117,              0.0024117,              0.0024117
                   1535,                  1.015,                0.54655,                 0.8256,                 0.1568,                0.11075,                0.08478,                0.02822,                 2.8576,                 3.5004,                 1.3641,              0.0024067,              0.0024067,              0.0024067
                   1536,                 1.0477,                0.56549,                 0.8339,                0.15525,                0.11075,                0.08457,                0.02802,                 2.8563,                 3.5006,                 1.3635,              0.0024018,              0.0024018,              0.0024018
                   1537,                 1.0058,                0.55381,                0.83405,                0.15578,                0.11075,                0.08464,                0.02804,                 2.8563,                 3.5009,                 1.3647,              0.0023968,              0.0023968,              0.0023968
                   1538,                 1.0054,                0.54738,                0.82842,                0.15627,                0.11075,                0.08456,                0.02804,                 2.8575,                  3.501,                 1.3653,              0.0023919,              0.0023919,              0.0023919
                   1539,                 1.0159,                0.55224,                0.82954,                0.14909,                 0.1151,                0.08467,                0.02825,                  2.857,                 3.4997,                 1.3646,              0.0023869,              0.0023869,              0.0023869
                   1540,                0.99617,                0.54148,                 0.8258,                0.14877,                0.11467,                0.08472,                0.02807,                 2.8586,                  3.501,                 1.3649,               0.002382,               0.002382,               0.002382
                   1541,                 1.0304,                0.55858,                0.82894,                0.14898,                 0.1151,                0.08516,                 0.0282,                 2.8576,                    3.5,                 1.3651,               0.002377,               0.002377,               0.002377
                   1542,                 1.0059,                0.55108,                0.83107,                0.15708,                 0.1113,                0.08458,                0.02816,                 2.8572,                 3.5011,                 1.3653,              0.0023721,              0.0023721,              0.0023721
                   1543,                 1.0177,                0.55614,                0.82818,                0.14735,                0.11572,                0.08488,                0.02821,                 2.8568,                  3.496,                  1.365,              0.0023671,              0.0023671,              0.0023671
                   1544,                 1.0027,                0.54939,                0.82899,                0.14766,                 0.1151,                0.08528,                0.02831,                 2.8572,                 3.4979,                 1.3663,              0.0023622,              0.0023622,              0.0023622
                   1545,                 1.0126,                0.55184,                0.82977,                0.14796,                0.11525,                 0.0849,                 0.0282,                 2.8565,                 3.4979,                 1.3655,              0.0023572,              0.0023572,              0.0023572
                   1546,                 1.0224,                0.55229,                 0.8278,                0.14784,                 0.1154,                0.08528,                0.02823,                 2.8571,                 3.5017,                 1.3657,              0.0023523,              0.0023523,              0.0023523
                   1547,                 1.0271,                0.55835,                0.82923,                0.14603,                0.11531,                0.08496,                0.02819,                 2.8565,                  3.501,                 1.3661,              0.0023473,              0.0023473,              0.0023473
                   1548,                 0.9953,                0.54354,                0.82885,                0.14694,                0.11531,                0.08484,                0.02829,                 2.8575,                 3.5003,                 1.3663,              0.0023424,              0.0023424,              0.0023424
                   1549,                 1.0133,                0.55279,                0.82852,                0.14714,                0.11531,                0.08496,                 0.0284,                 2.8568,                 3.5035,                 1.3665,              0.0023374,              0.0023374,              0.0023374
                   1550,                 1.0221,                0.55508,                0.82983,                0.14689,                0.11468,                0.08552,                0.02857,                 2.8563,                 3.5027,                 1.3665,              0.0023325,              0.0023325,              0.0023325
                   1551,                 1.0002,                0.55012,                0.83229,                0.14671,                0.11572,                0.08543,                0.02841,                  2.857,                 3.5018,                 1.3666,              0.0023275,              0.0023275,              0.0023275
                   1552,                0.99288,                0.54733,                0.83107,                0.14669,                0.11572,                0.08528,                 0.0285,                 2.8574,                 3.5026,                 1.3671,              0.0023226,              0.0023226,              0.0023226
                   1553,                 1.0078,                0.55696,                0.82763,                0.14641,                0.11575,                0.08541,                0.02856,                 2.8578,                 3.5012,                 1.3668,              0.0023176,              0.0023176,              0.0023176
                   1554,                 1.0069,                0.54609,                0.83081,                0.14655,                0.11634,                0.08529,                0.02853,                  2.857,                  3.501,                 1.3668,              0.0023127,              0.0023127,              0.0023127
                   1555,                   1.01,                0.55286,                0.83224,                0.14727,                0.11584,                0.08512,                0.02849,                 2.8582,                 3.5054,                 1.3675,              0.0023077,              0.0023077,              0.0023077
                   1556,                 1.0005,                0.54637,                0.83145,                0.14693,                0.11634,                0.08561,                0.02857,                  2.858,                 3.5046,                 1.3675,              0.0023028,              0.0023028,              0.0023028
                   1557,                0.99235,                0.54017,                0.82505,                0.14705,                0.11634,                 0.0854,                0.02854,                  2.858,                 3.5061,                 1.3677,              0.0022978,              0.0022978,              0.0022978
                   1558,                 1.0059,                0.54589,                0.83271,                0.14723,                 0.1162,                0.08541,                 0.0287,                 2.8568,                 3.5059,                 1.3674,              0.0022929,              0.0022929,              0.0022929
                   1559,                 1.0098,                0.54684,                0.83027,                0.14658,                0.11643,                0.08522,                0.02865,                  2.857,                  3.504,                 1.3672,              0.0022879,              0.0022879,              0.0022879
                   1560,                 1.0055,                0.54757,                0.83019,                0.14652,                0.11634,                0.08531,                0.02868,                 2.8567,                 3.5048,                 1.3683,               0.002283,               0.002283,               0.002283
                   1561,                  1.002,                0.54935,                0.82636,                0.14799,                0.11572,                0.08511,                0.02856,                 2.8569,                 3.5033,                 1.3673,               0.002278,               0.002278,               0.002278
                   1562,                 1.0125,                 0.5478,                0.82833,                0.14768,                0.11634,                0.08539,                0.02881,                 2.8559,                 3.5069,                 1.3675,              0.0022731,              0.0022731,              0.0022731
                   1563,                 1.0309,                0.55416,                0.83377,                0.14828,                0.11697,                0.08592,                 0.0288,                 2.8563,                 3.5045,                 1.3682,              0.0022681,              0.0022681,              0.0022681
                   1564,                0.99941,                0.54837,                0.82991,                0.14662,                0.11634,                0.08547,                0.02871,                 2.8556,                 3.5052,                 1.3683,              0.0022632,              0.0022632,              0.0022632
                   1565,                 1.0192,                0.55713,                0.83097,                 0.1474,                0.11681,                0.08542,                0.02858,                 2.8555,                 3.5071,                 1.3669,              0.0022582,              0.0022582,              0.0022582
                   1566,                 1.0061,                0.54829,                0.82962,                0.14802,                0.11634,                0.08546,                0.02863,                 2.8559,                 3.5088,                 1.3673,              0.0022533,              0.0022533,              0.0022533
                   1567,                0.99717,                0.54877,                0.82907,                 0.1479,                0.11738,                0.08551,                0.02865,                 2.8566,                 3.5047,                 1.3682,              0.0022483,              0.0022483,              0.0022483
                   1568,                 1.0299,                0.55862,                0.82615,                0.14798,                0.11738,                0.08522,                0.02865,                 2.8576,                 3.5084,                 1.3679,              0.0022434,              0.0022434,              0.0022434
                   1569,                 1.0061,                 0.5492,                0.82805,                0.14946,                0.11793,                0.08579,                0.02877,                 2.8563,                 3.5067,                 1.3681,              0.0022384,              0.0022384,              0.0022384
                   1570,                0.99585,                 0.5398,                0.82874,                 0.1458,                0.11696,                0.08515,                 0.0288,                 2.8566,                 3.5078,                 1.3681,              0.0022335,              0.0022335,              0.0022335
                   1571,                0.99919,                0.54682,                0.83055,                0.14812,                  0.118,                 0.0855,                0.02874,                 2.8558,                 3.5106,                 1.3693,              0.0022285,              0.0022285,              0.0022285
                   1572,                 1.0099,                0.54821,                0.82871,                 0.1466,                0.11696,                0.08503,                0.02845,                 2.8552,                 3.5085,                 1.3692,              0.0022236,              0.0022236,              0.0022236
                   1573,                 1.0067,                0.54744,                0.82603,                0.14782,                0.11777,                0.08541,                0.02852,                  2.857,                 3.5097,                 1.3697,              0.0022186,              0.0022186,              0.0022186
                   1574,                0.99606,                0.53972,                0.83168,                0.14663,                0.11692,                0.08503,                0.02847,                 2.8565,                 3.5111,                 1.3696,              0.0022137,              0.0022137,              0.0022137
                   1575,                0.99128,                0.53904,                0.82896,                0.14705,                0.11675,                0.08501,                0.02866,                 2.8545,                 3.5054,                 1.3693,              0.0022087,              0.0022087,              0.0022087
                   1576,                 1.0399,                0.56319,                0.83322,                0.14641,                0.11608,                0.08487,                0.02846,                  2.854,                 3.5055,                 1.3691,              0.0022038,              0.0022038,              0.0022038
                   1577,                 1.0373,                0.56363,                0.83078,                0.14706,                 0.1161,                0.08501,                0.02848,                 2.8539,                 3.5079,                 1.3704,              0.0021988,              0.0021988,              0.0021988
                   1578,                 1.0001,                0.53915,                0.82903,                0.14645,                0.11562,                0.08491,                0.02842,                 2.8552,                 3.5096,                 1.3705,              0.0021939,              0.0021939,              0.0021939
                   1579,                 1.0042,                0.54194,                0.82603,                0.14648,                0.11655,                 0.0858,                0.02858,                 2.8531,                 3.5074,                 1.3706,              0.0021889,              0.0021889,              0.0021889
                   1580,                 1.0276,                0.55971,                0.82805,                0.14811,                0.11696,                0.08607,                0.02851,                 2.8531,                 3.5063,                 1.3705,               0.002184,               0.002184,               0.002184
                   1581,                 1.0023,                0.54454,                0.82685,                0.14745,                0.11655,                0.08561,                0.02851,                 2.8533,                 3.5058,                 1.3706,               0.002179,               0.002179,               0.002179
                   1582,                 1.0137,                0.54688,                0.82731,                0.14687,                0.11655,                0.08553,                0.02839,                 2.8537,                   3.51,                 1.3713,              0.0021741,              0.0021741,              0.0021741
                   1583,                 1.0147,                0.55326,                  0.827,                0.14648,                0.11696,                0.08587,                0.02856,                 2.8533,                  3.509,                 1.3699,              0.0021691,              0.0021691,              0.0021691
                   1584,                0.96832,                0.52819,                0.82517,                0.14694,                0.11655,                0.08554,                0.02862,                 2.8532,                 3.5058,                 1.3704,              0.0021642,              0.0021642,              0.0021642
                   1585,                 1.0155,                0.54955,                0.82755,                0.14709,                0.11655,                0.08559,                0.02863,                 2.8521,                 3.5078,                 1.3699,              0.0021592,              0.0021592,              0.0021592
                   1586,                 1.0227,                0.55386,                0.82873,                0.14702,                0.11655,                0.08576,                0.02866,                 2.8507,                 3.5079,                   1.37,              0.0021543,              0.0021543,              0.0021543
                   1587,                 1.0014,                0.54327,                0.83031,                0.14686,                0.11655,                 0.0855,                0.02857,                 2.8527,                 3.5086,                 1.3703,              0.0021493,              0.0021493,              0.0021493
                   1588,                0.99091,                0.54246,                0.82536,                0.14686,                0.11708,                0.08555,                0.02862,                  2.854,                 3.5099,                 1.3702,              0.0021444,              0.0021444,              0.0021444
                   1589,                 1.0072,                0.54864,                0.82828,                0.14627,                0.11717,                 0.0855,                0.02852,                 2.8532,                 3.5115,                 1.3705,              0.0021394,              0.0021394,              0.0021394
                   1590,                0.99246,                0.53776,                0.82519,                0.14635,                0.11679,                0.08546,                0.02851,                 2.8518,                 3.5104,                 1.3702,              0.0021345,              0.0021345,              0.0021345
                   1591,                 1.0013,                0.54021,                0.82879,                0.14619,                0.11821,                0.08673,                0.02909,                 2.8523,                 3.5108,                 1.3707,              0.0021295,              0.0021295,              0.0021295
                   1592,                0.99836,                0.54354,                0.82793,                0.14714,                0.11924,                 0.0858,                0.02854,                 2.8509,                 3.5134,                 1.3704,              0.0021246,              0.0021246,              0.0021246
                   1593,                0.98571,                 0.5398,                0.82513,                0.14708,                 0.1179,                0.08573,                0.02859,                 2.8514,                 3.5168,                 1.3701,              0.0021196,              0.0021196,              0.0021196
                   1594,                 1.0182,                0.55477,                0.82859,                0.14753,                0.11786,                0.08555,                 0.0285,                 2.8522,                  3.513,                 1.3704,              0.0021147,              0.0021147,              0.0021147
                   1595,                 1.0128,                0.55227,                0.82973,                0.14707,                0.11862,                0.08632,                0.02898,                 2.8516,                 3.5111,                 1.3704,              0.0021097,              0.0021097,              0.0021097
                   1596,                 1.0049,                0.55215,                 0.8265,                0.14682,                0.11862,                0.08639,                0.02897,                 2.8507,                  3.516,                 1.3699,              0.0021048,              0.0021048,              0.0021048
                   1597,                 1.0003,                0.54203,                0.82884,                0.14689,                0.11924,                0.08642,                0.02912,                 2.8511,                 3.5139,                 1.3697,              0.0020998,              0.0020998,              0.0020998
                   1598,                 1.0204,                0.55766,                0.82601,                0.14693,                0.11899,                 0.0863,                0.02905,                 2.8505,                 3.5185,                 1.3695,              0.0020949,              0.0020949,              0.0020949
                   1599,                 1.0246,                0.55396,                0.82744,                0.14727,                0.11924,                0.08637,                0.02907,                 2.8514,                 3.5147,                 1.3709,              0.0020899,              0.0020899,              0.0020899
                   1600,                0.98389,                0.54036,                0.82879,                0.14884,                 0.1184,                 0.0862,                0.02901,                 2.8507,                 3.5162,                 1.3719,               0.002085,               0.002085,               0.002085
                   1601,                 1.0021,                0.54757,                0.83007,                0.14825,                0.11821,                0.08598,                0.02897,                 2.8523,                 3.5169,                 1.3717,                0.00208,                0.00208,                0.00208
                   1602,                0.99321,                 0.5429,                0.82889,                0.14652,                0.11924,                0.08617,                0.02896,                  2.852,                 3.5165,                 1.3726,              0.0020751,              0.0020751,              0.0020751
                   1603,                0.99754,                0.54556,                0.82807,                0.14898,                0.11924,                0.08578,                0.02893,                 2.8525,                 3.5155,                 1.3721,              0.0020701,              0.0020701,              0.0020701
                   1604,                0.96655,                0.52454,                0.82831,                0.14784,                0.11821,                  0.086,                0.02893,                 2.8513,                 3.5146,                 1.3722,              0.0020651,              0.0020651,              0.0020651
                   1605,                0.99061,                0.53286,                0.82764,                0.14824,                0.11882,                0.08585,                0.02888,                 2.8526,                 3.5172,                 1.3728,              0.0020602,              0.0020602,              0.0020602
                   1606,                 0.9832,                0.53369,                0.82504,                0.14886,                0.11821,                0.08594,                0.02881,                 2.8526,                 3.5174,                 1.3729,              0.0020553,              0.0020553,              0.0020553
                   1607,                0.99747,                0.54437,                 0.8269,                0.14675,                0.11862,                0.08568,                0.02884,                 2.8512,                  3.517,                 1.3726,              0.0020503,              0.0020503,              0.0020503
                   1608,                 1.0056,                0.53725,                0.82986,                0.14244,                0.12049,                0.08603,                0.02892,                 2.8516,                 3.5163,                 1.3727,              0.0020454,              0.0020454,              0.0020454
                   1609,                 1.0065,                0.55239,                 0.8292,                0.14147,                 0.1209,                0.08585,                0.02887,                 2.8522,                 3.5162,                 1.3725,              0.0020404,              0.0020404,              0.0020404
                   1610,                0.99208,                0.54202,                0.83144,                0.14235,                 0.1209,                0.08619,                0.02902,                 2.8515,                 3.5169,                 1.3726,              0.0020355,              0.0020355,              0.0020355
                   1611,                 1.0015,                0.53984,                0.82798,                0.14235,                0.12049,                0.08614,                0.02898,                 2.8516,                 3.5162,                 1.3737,              0.0020305,              0.0020305,              0.0020305
                   1612,                0.98673,                0.53067,                0.82417,                0.14015,                0.12049,                0.08586,                0.02884,                 2.8518,                 3.5199,                 1.3734,              0.0020256,              0.0020256,              0.0020256
                   1613,                0.98432,                0.53145,                0.82617,                0.14136,                 0.1209,                 0.0858,                0.02887,                 2.8523,                 3.5181,                 1.3749,              0.0020206,              0.0020206,              0.0020206
                   1614,                0.99819,                0.54458,                0.82841,                0.14158,                0.12049,                0.08611,                0.02892,                  2.851,                  3.518,                 1.3742,              0.0020157,              0.0020157,              0.0020157
                   1615,                 0.9816,                0.53694,                0.83073,                 0.1415,                0.12111,                0.08595,                0.02887,                 2.8512,                 3.5172,                 1.3746,              0.0020107,              0.0020107,              0.0020107
                   1616,                0.96992,                0.53377,                0.82522,                0.14212,                0.12049,                0.08582,                0.02887,                 2.8516,                 3.5205,                 1.3747,              0.0020058,              0.0020058,              0.0020058
                   1617,                0.99626,                0.54167,                0.82936,                0.14057,                0.12157,                0.08619,                0.02899,                 2.8528,                 3.5209,                 1.3753,              0.0020008,              0.0020008,              0.0020008
                   1618,                0.99892,                0.53989,                0.82988,                0.13968,                0.12111,                0.08611,                0.02888,                 2.8529,                 3.5214,                 1.3756,              0.0019958,              0.0019958,              0.0019958
                   1619,                 1.0044,                0.54855,                0.82858,                0.13992,                0.12111,                0.08565,                0.02882,                 2.8523,                 3.5206,                 1.3755,              0.0019909,              0.0019909,              0.0019909
                   1620,                0.98924,                0.53981,                0.82961,                0.14052,                0.12028,                0.08562,                0.02883,                 2.8521,                 3.5189,                 1.3755,               0.001986,               0.001986,               0.001986
                   1621,                 1.0006,                0.54056,                0.82778,                0.14088,                0.12031,                0.08583,                0.02884,                 2.8521,                  3.521,                  1.376,               0.001981,               0.001981,               0.001981
                   1622,                0.99829,                0.54028,                0.82788,                0.14134,                 0.1209,                0.08558,                 0.0287,                 2.8521,                 3.5182,                 1.3753,              0.0019761,              0.0019761,              0.0019761
                   1623,                 1.0109,                0.55197,                0.83059,                0.14069,                 0.1209,                0.08571,                0.02881,                 2.8532,                 3.5197,                 1.3759,              0.0019711,              0.0019711,              0.0019711
                   1624,                 1.0054,                0.54476,                0.82436,                0.14062,                 0.1209,                0.08559,                0.02876,                  2.854,                 3.5198,                 1.3759,              0.0019662,              0.0019662,              0.0019662
                   1625,                0.98038,                0.53593,                0.82601,                0.14009,                 0.1209,                0.08491,                0.02832,                 2.8541,                 3.5212,                 1.3754,              0.0019612,              0.0019612,              0.0019612
                   1626,                0.98864,                 0.5395,                0.82435,                0.14137,                0.12002,                0.08611,                0.02889,                 2.8524,                  3.521,                 1.3754,              0.0019563,              0.0019563,              0.0019563
                   1627,                0.99598,                0.54627,                0.83146,                0.14087,                0.11987,                0.08629,                0.02866,                 2.8533,                 3.5225,                 1.3759,              0.0019513,              0.0019513,              0.0019513
                   1628,                 1.0046,                0.53993,                0.82442,                0.14107,                0.11987,                0.08623,                0.02882,                 2.8529,                 3.5226,                 1.3761,              0.0019464,              0.0019464,              0.0019464
                   1629,                0.99658,                0.54591,                 0.8254,                0.14113,                0.12049,                 0.0853,                0.02832,                 2.8538,                 3.5221,                 1.3775,              0.0019414,              0.0019414,              0.0019414
                   1630,                 1.0128,                0.54493,                0.82928,                0.14081,                0.12049,                0.08588,                0.02866,                 2.8537,                 3.5251,                 1.3781,              0.0019365,              0.0019365,              0.0019365
                   1631,                0.99381,                0.54038,                0.82745,                0.13916,                0.12111,                0.08623,                0.02871,                 2.8531,                 3.5217,                 1.3776,              0.0019315,              0.0019315,              0.0019315
                   1632,                 1.0035,                0.54186,                0.82997,                0.13889,                0.12111,                0.08582,                0.02862,                 2.8521,                 3.5218,                 1.3778,              0.0019265,              0.0019265,              0.0019265
                   1633,                 0.9663,                0.52285,                0.82773,                0.14031,                0.12111,                0.08569,                0.02855,                 2.8534,                 3.5198,                 1.3783,              0.0019216,              0.0019216,              0.0019216
                   1634,                0.97404,                0.52862,                0.82575,                0.13959,                0.12111,                0.08556,                0.02862,                 2.8538,                 3.5224,                  1.378,              0.0019166,              0.0019166,              0.0019166
                   1635,                 1.0146,                 0.5523,                0.82765,                0.13959,                0.12111,                0.08535,                0.02842,                 2.8534,                 3.5196,                 1.3784,              0.0019117,              0.0019117,              0.0019117
                   1636,                 1.0162,                0.55154,                0.82816,                0.14017,                0.12111,                0.08536,                0.02849,                 2.8533,                 3.5185,                 1.3784,              0.0019068,              0.0019068,              0.0019068
                   1637,                0.99261,                0.53972,                0.82884,                 0.1401,                0.12111,                0.08538,                0.02848,                 2.8534,                 3.5187,                 1.3785,              0.0019018,              0.0019018,              0.0019018
                   1638,                  0.987,                0.53312,                0.82659,                0.14002,                0.12199,                0.08537,                0.02844,                  2.855,                 3.5187,                 1.3791,              0.0018969,              0.0018969,              0.0018969
                   1639,                0.97718,                 0.5367,                0.82448,                0.14108,                0.12211,                0.08459,                0.02816,                 2.8546,                 3.5199,                 1.3789,              0.0018919,              0.0018919,              0.0018919
                   1640,                0.99674,                0.53881,                0.83104,                0.14043,                0.12277,                0.08532,                0.02853,                  2.854,                 3.5187,                 1.3784,               0.001887,               0.001887,               0.001887
                   1641,                0.98235,                0.54116,                0.82568,                0.14027,                0.12277,                0.08479,                0.02808,                 2.8544,                 3.5223,                 1.3788,               0.001882,               0.001882,               0.001882
                   1642,                 1.0047,                0.54154,                0.82267,                0.14023,                0.12277,                0.08463,                0.02811,                 2.8548,                 3.5213,                 1.3785,              0.0018771,              0.0018771,              0.0018771
                   1643,                0.96856,                0.52362,                0.82364,                0.14018,                0.12173,                 0.0844,                0.02799,                 2.8556,                 3.5181,                 1.3791,              0.0018721,              0.0018721,              0.0018721
                   1644,                 0.9883,                0.54124,                0.82595,                0.14033,                0.12235,                0.08494,                0.02809,                 2.8569,                 3.5176,                 1.3798,              0.0018671,              0.0018671,              0.0018671
                   1645,                0.98283,                0.53182,                0.82555,                0.13938,                0.12194,                0.08466,                0.02801,                 2.8558,                 3.5175,                 1.3797,              0.0018622,              0.0018622,              0.0018622
                   1646,                 1.0141,                  0.545,                0.82775,                0.13872,                0.12132,                0.08449,                0.02804,                 2.8566,                 3.5163,                 1.3791,              0.0018572,              0.0018572,              0.0018572
                   1647,                0.98203,                0.53301,                0.82728,                  0.137,                0.12213,                 0.0839,                0.02798,                 2.8567,                 3.5164,                  1.381,              0.0018523,              0.0018523,              0.0018523
                   1648,                0.97591,                 0.5302,                0.82379,                0.13581,                0.12085,                0.08438,                0.02801,                 2.8565,                 3.5136,                 1.3802,              0.0018474,              0.0018474,              0.0018474
                   1649,                0.99401,                0.53717,                0.82696,                0.13486,                0.12081,                0.08398,                  0.028,                 2.8561,                 3.5148,                 1.3803,              0.0018424,              0.0018424,              0.0018424
                   1650,                 0.9657,                0.52642,                0.82558,                0.13783,                 0.1221,                0.08451,                 0.0281,                 2.8557,                 3.5127,                 1.3799,              0.0018375,              0.0018375,              0.0018375
                   1651,                0.96762,                0.52676,                0.82654,                0.13856,                0.12299,                0.08443,                0.02808,                 2.8568,                 3.5159,                 1.3808,              0.0018325,              0.0018325,              0.0018325
                   1652,                 0.9896,                0.53617,                0.82631,                 0.1369,                0.12271,                0.08387,                0.02798,                 2.8555,                 3.5149,                 1.3804,              0.0018276,              0.0018276,              0.0018276
                   1653,                0.98134,                0.52861,                0.82722,                0.13693,                0.12244,                0.08423,                0.02804,                  2.856,                 3.5178,                 1.3811,              0.0018226,              0.0018226,              0.0018226
                   1654,                0.98058,                0.53043,                0.82984,                0.13639,                0.12281,                0.08332,                0.02784,                 2.8551,                 3.5177,                 1.3803,              0.0018176,              0.0018176,              0.0018176
                   1655,                0.99584,                0.54103,                0.82465,                0.14065,                0.11819,                0.08334,                0.02785,                 2.8569,                 3.5151,                 1.3823,              0.0018127,              0.0018127,              0.0018127
                   1656,                0.98778,                0.53401,                0.82639,                0.13545,                0.12199,                0.08321,                0.02785,                 2.8569,                 3.5189,                 1.3819,              0.0018077,              0.0018077,              0.0018077
                   1657,                 1.0002,                0.54798,                0.82477,                0.14009,                 0.1183,                0.08378,                0.02795,                 2.8564,                 3.5167,                 1.3822,              0.0018028,              0.0018028,              0.0018028
                   1658,                 0.9841,                0.53037,                0.83016,                0.14211,                0.12464,                0.08327,                0.02799,                 2.8569,                  3.518,                 1.3824,              0.0017979,              0.0017979,              0.0017979
                   1659,                0.96497,                0.52244,                0.82947,                0.14217,                0.12537,                0.08292,                0.02783,                  2.856,                 3.5155,                 1.3828,              0.0017929,              0.0017929,              0.0017929
                   1660,                0.99158,                0.53671,                0.82383,                 0.1406,                 0.1234,                0.08237,                0.02784,                 2.8555,                 3.5157,                 1.3832,              0.0017879,              0.0017879,              0.0017879
                   1661,                0.97818,                0.52632,                0.82669,                0.14044,                0.12342,                0.08212,                0.02769,                 2.8547,                 3.5154,                 1.3828,               0.001783,               0.001783,               0.001783
                   1662,                0.99927,                0.54207,                0.82915,                0.14003,                0.12318,                0.08225,                0.02767,                 2.8565,                 3.5145,                 1.3817,               0.001778,               0.001778,               0.001778
                   1663,                0.96692,                0.52729,                0.82648,                0.14058,                0.12379,                0.08261,                0.02765,                 2.8582,                 3.5152,                 1.3844,              0.0017731,              0.0017731,              0.0017731
