                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
457,1.9112,1.2305,0.89049,0.1388,0.14948,0.08341,0.02404,2.8916,2.6357,1.0667,0.0077428,0.0077428,0.0077428
399,1.9459,1.2496,0.90083,0.13538,0.15795,0.0834,0.02445,2.8214,2.6273,1.0628,0.0080299,0.0080299,0.0080299
593,1.7705,1.0909,0.8802,0.13429,0.16124,0.08338,0.0242,2.8777,2.7115,1.0702,0.0070696,0.0070696,0.0070696
782,1.635,0.98742,0.86303,0.14035,0.12294,0.08336,0.02562,2.9064,2.875,1.0731,0.0061341,0.0061341,0.0061341
608,1.7964,1.0892,0.87502,0.12593,0.16361,0.08336,0.02501,2.882,2.7267,1.0799,0.0069954,0.0069954,0.0069954
434,1.898,1.1954,0.89559,0.13151,0.17246,0.08336,0.02455,2.8254,2.6745,1.056,0.0078566,0.0078566,0.0078566
830,1.6398,0.95755,0.86075,0.13537,0.12839,0.08334,0.02535,2.8872,2.9418,1.0713,0.0058965,0.0058965,0.0058965
680,1.7099,1.0223,0.87094,0.14251,0.14558,0.08333,0.02489,2.9058,2.7314,1.0818,0.006639,0.006639,0.006639
590,1.7457,1.0741,0.87544,0.13764,0.1719,0.08332,0.02429,2.8826,2.75,1.0753,0.0070844,0.0070844,0.0070844
273,2.1304,1.4454,0.93028,0.12935,0.15169,0.08324,0.0257,2.7507,2.4443,1.0468,0.0086536,0.0086536,0.0086536
418,1.9351,1.2128,0.89955,0.12345,0.15669,0.08324,0.02449,2.8272,2.6307,1.0675,0.0079358,0.0079358,0.0079358
792,1.6484,0.97981,0.86155,0.14289,0.12289,0.08322,0.02548,2.9098,2.8852,1.0765,0.0060846,0.0060846,0.0060846
50,2.6289,2.1498,1.0064,0.14183,0.15809,0.0832,0.02677,2.6392,2.3971,1.0087,0.0097575,0.0097575,0.0097575
793,1.6327,0.98295,0.86154,0.14527,0.12255,0.08319,0.02561,2.9058,2.884,1.0754,0.0060796,0.0060796,0.0060796
839,1.6173,0.9448,0.86025,0.15523,0.12238,0.08319,0.0252,2.884,2.9418,1.0767,0.0058519,0.0058519,0.0058519
316,2.0355,1.3498,0.9168,0.12848,0.16133,0.08315,0.02461,2.8051,2.5338,1.0655,0.0084408,0.0084408,0.0084408
500,1.8326,1.1358,0.88479,0.1369,0.17169,0.08315,0.0233,2.8415,2.6436,1.0648,0.0075299,0.0075299,0.0075299
969,1.535,0.88538,0.85202,0.15198,0.11995,0.08313,0.02508,2.8908,3.0557,1.0823,0.0052084,0.0052084,0.0052084
414,1.9572,1.2588,0.9009,0.12644,0.16041,0.08311,0.0244,2.8591,2.6207,1.0732,0.0079556,0.0079556,0.0079556
775,1.6708,0.98074,0.86432,0.14566,0.12658,0.0831,0.02541,2.9018,2.8718,1.0709,0.0061687,0.0061687,0.0061687
825,1.6426,0.96181,0.86122,0.13657,0.12978,0.0831,0.0253,2.8866,2.9434,1.0723,0.0059212,0.0059212,0.0059212
576,1.7973,1.092,0.87847,0.13615,0.17313,0.0831,0.02323,2.8761,2.7252,1.0659,0.0071538,0.0071538,0.0071538
789,1.6256,0.95288,0.85888,0.14233,0.12396,0.08309,0.02538,2.9123,2.8807,1.0763,0.0060994,0.0060994,0.0060994
428,1.9211,1.2265,0.89818,0.13041,0.18617,0.08308,0.02444,2.8611,2.605,1.074,0.0078864,0.0078864,0.0078864
349,1.978,1.2989,0.90365,0.1307,0.16442,0.08308,0.02434,2.8184,2.5605,1.0772,0.0082774,0.0082774,0.0082774
453,1.8989,1.1992,0.88891,0.13344,0.16206,0.08307,0.02442,2.8514,2.6603,1.0583,0.0077626,0.0077626,0.0077626
790,1.6595,0.96825,0.86309,0.14236,0.12406,0.08306,0.02531,2.9119,2.8826,1.0771,0.0060944,0.0060944,0.0060944
795,1.6584,0.9757,0.86562,0.14692,0.12257,0.08303,0.02529,2.9034,2.8867,1.0764,0.0060697,0.0060697,0.0060697
334,2.043,1.3266,0.90726,0.13047,0.15795,0.08303,0.02421,2.8141,2.5183,1.051,0.0083517,0.0083517,0.0083517
490,1.8396,1.1534,0.8864,0.13582,0.17345,0.08303,0.02413,2.8513,2.599,1.067,0.0075795,0.0075795,0.0075795
774,1.6462,0.97172,0.8626,0.14547,0.12584,0.08302,0.02531,2.9022,2.8683,1.0718,0.0061736,0.0061736,0.0061736
610,1.7621,1.0686,0.88117,0.12359,0.15077,0.08302,0.02474,2.8912,2.734,1.0868,0.0069854,0.0069854,0.0069854
56,2.6529,2.1917,1.0026,0.12767,0.17497,0.08301,0.02535,2.6563,2.513,1.0094,0.0097278,0.0097278,0.0097278
667,1.7257,1.0324,0.8787,0.12913,0.15813,0.08301,0.02427,2.8952,2.7575,1.0776,0.0067033,0.0067033,0.0067033
971,1.5328,0.88309,0.8542,0.14167,0.1238,0.083,0.02521,2.8915,3.0473,1.0834,0.0051985,0.0051985,0.0051985
433,1.9053,1.2031,0.89809,0.13058,0.17308,0.08299,0.02444,2.8216,2.693,1.0594,0.0078616,0.0078616,0.0078616
530,1.7894,1.0974,0.87938,0.13631,0.16162,0.08298,0.02408,2.8449,2.7326,1.06,0.0073815,0.0073815,0.0073815
343,2.0213,1.3435,0.91504,0.11168,0.16973,0.08297,0.02477,2.8028,2.6019,1.0684,0.0083071,0.0083071,0.0083071
488,1.8376,1.1611,0.88444,0.14106,0.1739,0.08296,0.02384,2.8671,2.6034,1.0681,0.0075893,0.0075893,0.0075893
393,1.969,1.2594,0.90039,0.12426,0.16395,0.08295,0.02556,2.8026,2.5886,1.0564,0.0080596,0.0080596,0.0080596
791,1.6475,0.97152,0.86492,0.14468,0.12032,0.0829,0.0254,2.9124,2.8898,1.0773,0.0060895,0.0060895,0.0060895
773,1.6654,0.98875,0.86105,0.15126,0.12398,0.08288,0.0253,2.9027,2.8644,1.072,0.0061786,0.0061786,0.0061786
710,1.6925,0.99838,0.86172,0.13398,0.15742,0.08285,0.02511,2.8717,2.7873,1.0684,0.0064905,0.0064905,0.0064905
251,2.1794,1.5012,0.93208,0.11731,0.16287,0.08284,0.02553,2.7521,2.4517,1.0507,0.0087625,0.0087625,0.0087625
657,1.7356,1.0505,0.87584,0.13374,0.16122,0.08284,0.02473,2.8996,2.7548,1.073,0.0067528,0.0067528,0.0067528
733,1.6421,0.97445,0.86727,0.13496,0.14431,0.08283,0.02564,2.8904,2.8649,1.0718,0.0063766,0.0063766,0.0063766
840,1.6451,0.982,0.86288,0.15181,0.12259,0.08281,0.02498,2.8831,2.9404,1.076,0.005847,0.005847,0.005847
285,2.064,1.3877,0.92526,0.13602,0.1623,0.0828,0.02551,2.7552,2.5579,1.0511,0.0085942,0.0085942,0.0085942
662,1.743,1.0702,0.87662,0.13307,0.16899,0.08279,0.02421,2.8979,2.7606,1.0734,0.0067281,0.0067281,0.0067281
209,2.2258,1.5557,0.94277,0.13597,0.18081,0.08278,0.02543,2.7648,2.5166,1.0664,0.0089704,0.0089704,0.0089704
666,1.7234,1.0397,0.87457,0.12869,0.16046,0.08278,0.02431,2.8934,2.7645,1.0752,0.0067082,0.0067082,0.0067082
340,2.0517,1.3582,0.90991,0.1383,0.18379,0.08275,0.02469,2.7798,2.5573,1.0589,0.0083219,0.0083219,0.0083219
962,1.5796,0.90766,0.85603,0.14259,0.12202,0.0827,0.02515,2.8896,3.0636,1.0799,0.005243,0.005243,0.005243
682,1.7188,1.0221,0.86755,0.13827,0.14605,0.0827,0.02488,2.9083,2.7257,1.081,0.0066291,0.0066291,0.0066291
291,2.1269,1.4288,0.92205,0.14367,0.17132,0.08269,0.02596,2.7238,2.5381,1.0345,0.0085645,0.0085645,0.0085645
358,2.0434,1.3301,0.91268,0.12268,0.20016,0.08269,0.02451,2.838,2.6158,1.0869,0.0082328,0.0082328,0.0082328
353,2.0617,1.3293,0.91511,0.12627,0.17962,0.08268,0.0242,2.8222,2.5643,1.0716,0.0082576,0.0082576,0.0082576
327,2.0591,1.3605,0.91691,0.14022,0.13973,0.08267,0.02424,2.8373,2.5372,1.0638,0.0083863,0.0083863,0.0083863
841,1.5886,0.92591,0.85692,0.14945,0.12155,0.08265,0.02496,2.8826,2.9405,1.0755,0.005842,0.005842,0.005842
709,1.6739,0.99968,0.86677,0.13284,0.15611,0.08264,0.02516,2.8754,2.7748,1.0692,0.0064954,0.0064954,0.0064954
390,1.9708,1.2575,0.8947,0.17444,0.12896,0.08263,0.02537,2.7727,2.5461,1.0654,0.0080745,0.0080745,0.0080745
47,2.6341,2.1928,1.0138,0.13851,0.15984,0.08263,0.02531,2.6477,2.541,1.0174,0.0097723,0.0097723,0.0097723
391,1.9893,1.2663,0.91004,0.17714,0.13147,0.08262,0.02579,2.7991,2.5387,1.0604,0.0080695,0.0080695,0.0080695
958,1.5679,0.91117,0.85086,0.14074,0.12436,0.08261,0.02493,2.8882,3.0697,1.0783,0.0052629,0.0052629,0.0052629
571,1.7834,1.1023,0.87906,0.12949,0.16837,0.08261,0.02411,2.8611,2.714,1.0662,0.0071785,0.0071785,0.0071785
354,2.0377,1.3041,0.91173,0.12452,0.17513,0.08259,0.02429,2.8143,2.5688,1.0733,0.0082527,0.0082527,0.0082527
569,1.8053,1.1154,0.8762,0.13263,0.16535,0.08259,0.02388,2.8599,2.6932,1.0675,0.0071884,0.0071884,0.0071884
719,1.7043,1.0194,0.86579,0.13905,0.1436,0.08257,0.02498,2.8831,2.8084,1.071,0.0064459,0.0064459,0.0064459
534,1.8374,1.1253,0.88454,0.14436,0.14742,0.08256,0.02411,2.8436,2.7209,1.0545,0.0073617,0.0073617,0.0073617
357,1.9911,1.2878,0.90998,0.1309,0.18382,0.08254,0.0242,2.8558,2.6103,1.0751,0.0082378,0.0082378,0.0082378
411,1.9338,1.2275,0.89796,0.1183,0.18319,0.08251,0.02531,2.8373,2.6514,1.0733,0.0079705,0.0079705,0.0079705
310,2.0473,1.3679,0.91858,0.14563,0.14895,0.08251,0.02494,2.8189,2.5574,1.0583,0.0084705,0.0084705,0.0084705
112,2.4654,1.9053,0.98193,0.10895,0.15801,0.0825,0.0242,2.673,2.4269,1.0143,0.0094506,0.0094506,0.0094506
734,1.6947,0.99862,0.8625,0.13456,0.14508,0.08249,0.02545,2.8881,2.8644,1.0715,0.0063716,0.0063716,0.0063716
323,2.0975,1.3935,0.91476,0.13185,0.15516,0.08248,0.02592,2.7962,2.4852,1.0604,0.0084061,0.0084061,0.0084061
961,1.6225,0.92173,0.85838,0.14244,0.12353,0.08248,0.02501,2.8904,3.0594,1.0802,0.005248,0.005248,0.005248
298,2.1107,1.3758,0.92071,0.13557,0.16045,0.08247,0.02524,2.7777,2.4836,1.0475,0.0085299,0.0085299,0.0085299
972,1.5806,0.91325,0.8487,0.14204,0.12388,0.08241,0.02516,2.8892,3.0526,1.0827,0.0051935,0.0051935,0.0051935
960,1.5707,0.90354,0.85109,0.14254,0.12353,0.08239,0.02491,2.8892,3.0615,1.0794,0.0052529,0.0052529,0.0052529
877,1.6117,0.96155,0.86092,0.1371,0.13302,0.08239,0.02445,2.8859,2.9816,1.0686,0.0056638,0.0056638,0.0056638
794,1.6298,0.96387,0.8612,0.14573,0.12061,0.08238,0.02527,2.9062,2.8832,1.0768,0.0060746,0.0060746,0.0060746
614,1.7417,1.0413,0.8787,0.12381,0.16518,0.08237,0.02429,2.9107,2.7212,1.0856,0.0069657,0.0069657,0.0069657
959,1.5559,0.89898,0.85688,0.1426,0.12395,0.08236,0.02491,2.8878,3.0659,1.0791,0.0052579,0.0052579,0.0052579
609,1.7758,1.0776,0.87528,0.13028,0.15401,0.08236,0.02448,2.8885,2.7247,1.0836,0.0069904,0.0069904,0.0069904
436,1.94,1.2151,0.89811,0.13608,0.17411,0.08236,0.02384,2.8173,2.6738,1.0572,0.0078467,0.0078467,0.0078467
874,1.5992,0.94555,0.85403,0.13365,0.1368,0.08231,0.02435,2.8837,2.9775,1.0683,0.0056786,0.0056786,0.0056786
659,1.7366,1.0423,0.87059,0.1333,0.15909,0.0823,0.02464,2.8985,2.7566,1.0722,0.0067429,0.0067429,0.0067429
487,1.849,1.1456,0.88406,0.13542,0.17849,0.0823,0.02356,2.8631,2.5786,1.0649,0.0075943,0.0075943,0.0075943
956,1.5868,0.92556,0.85387,0.13645,0.13339,0.08229,0.02476,2.8897,3.0667,1.0787,0.0052727,0.0052727,0.0052727
875,1.6023,0.93855,0.86116,0.1338,0.13726,0.08229,0.02438,2.883,2.9796,1.0678,0.0056737,0.0056737,0.0056737
878,1.6214,0.93884,0.85895,0.13661,0.13203,0.08228,0.02438,2.8863,2.9809,1.0691,0.0056588,0.0056588,0.0056588
415,1.9377,1.2437,0.89166,0.11912,0.15781,0.08227,0.02413,2.883,2.65,1.0796,0.0079507,0.0079507,0.0079507
561,1.8106,1.114,0.87957,0.14128,0.16233,0.08227,0.02371,2.8534,2.6919,1.0654,0.007228,0.007228,0.007228
467,1.857,1.1476,0.88963,0.11856,0.16805,0.08224,0.02484,2.8544,2.6853,1.0702,0.0076933,0.0076933,0.0076933
842,1.6154,0.94918,0.8585,0.14972,0.11901,0.08223,0.02478,2.882,2.9448,1.0753,0.0058371,0.0058371,0.0058371
967,1.5492,0.89453,0.85107,0.14138,0.12395,0.08221,0.02501,2.8898,3.0604,1.0814,0.0052183,0.0052183,0.0052183
658,1.6818,1.0122,0.8706,0.13641,0.15432,0.0822,0.02464,2.9005,2.7586,1.0731,0.0067478,0.0067478,0.0067478
968,1.5844,0.90844,0.85492,0.15184,0.11933,0.08219,0.02496,2.8904,3.0616,1.0817,0.0052134,0.0052134,0.0052134
973,1.5381,0.89079,0.85457,0.14906,0.11891,0.08217,0.0251,2.8895,3.0543,1.0826,0.0051886,0.0051886,0.0051886
954,1.5779,0.912,0.85284,0.14143,0.12643,0.08217,0.02475,2.8918,3.0693,1.0796,0.0052827,0.0052827,0.0052827
871,1.6307,0.9553,0.85554,0.13607,0.13561,0.08217,0.02415,2.8832,2.982,1.0661,0.0056935,0.0056935,0.0056935
732,1.6566,0.98961,0.86579,0.13779,0.14653,0.08215,0.02593,2.8917,2.8649,1.075,0.0063816,0.0063816,0.0063816
158,2.3723,1.7584,0.94587,0.12796,0.14694,0.08213,0.02624,2.6915,2.5643,1.0505,0.0092229,0.0092229,0.0092229
985,1.5477,0.89045,0.85397,0.13729,0.12798,0.08212,0.02488,2.8917,3.0573,1.0845,0.0051292,0.0051292,0.0051292
876,1.6273,0.94399,0.86038,0.13707,0.13374,0.08212,0.02429,2.8856,2.981,1.0687,0.0056688,0.0056688,0.0056688
495,1.8964,1.1739,0.88349,0.14721,0.16114,0.08212,0.02355,2.8542,2.6344,1.0557,0.0075547,0.0075547,0.0075547
963,1.6056,0.94059,0.85146,0.14261,0.12187,0.08211,0.02515,2.889,3.0602,1.0797,0.0052381,0.0052381,0.0052381
714,1.6688,0.99843,0.8737,0.12861,0.14496,0.08211,0.02482,2.8739,2.797,1.0688,0.0064707,0.0064707,0.0064707
311,2.1134,1.396,0.9214,0.13718,0.17081,0.0821,0.02489,2.7924,2.4817,1.0466,0.0084655,0.0084655,0.0084655
339,2.0582,1.3461,0.90737,0.13352,0.16027,0.0821,0.02465,2.7896,2.5131,1.0616,0.0083269,0.0083269,0.0083269
957,1.5694,0.90002,0.85621,0.14234,0.12436,0.08209,0.0248,2.8895,3.0659,1.0791,0.0052678,0.0052678,0.0052678
870,1.5979,0.93473,0.86165,0.13228,0.13679,0.08209,0.02429,2.8842,2.9831,1.066,0.0056985,0.0056985,0.0056985
503,1.8838,1.1652,0.88764,0.13376,0.17205,0.08207,0.02341,2.8535,2.686,1.0628,0.0075151,0.0075151,0.0075151
360,2.0029,1.307,0.90592,0.12969,0.16585,0.08206,0.02404,2.7925,2.5682,1.0799,0.0082229,0.0082229,0.0082229
845,1.5989,0.93119,0.86221,0.15268,0.1199,0.08205,0.02471,2.8852,2.9573,1.0764,0.0058222,0.0058222,0.0058222
580,1.7666,1.0925,0.8837,0.14013,0.16471,0.08205,0.02306,2.8759,2.7665,1.066,0.007134,0.007134,0.007134
974,1.5815,0.90237,0.8589,0.1485,0.11933,0.08204,0.02507,2.891,3.052,1.0829,0.0051837,0.0051837,0.0051837
352,2.0085,1.3118,0.90621,0.13216,0.15705,0.08202,0.02462,2.8009,2.5149,1.0638,0.0082626,0.0082626,0.0082626
529,1.8321,1.1465,0.88305,0.13342,0.16091,0.08202,0.02376,2.8442,2.7386,1.0644,0.0073864,0.0073864,0.0073864
965,1.5797,0.92879,0.85252,0.14097,0.12187,0.082,0.02508,2.8888,3.058,1.0807,0.0052282,0.0052282,0.0052282
964,1.575,0.9154,0.8481,0.14111,0.1219,0.08199,0.0251,2.8891,3.0609,1.0797,0.0052331,0.0052331,0.0052331
848,1.554,0.89871,0.85844,0.15191,0.12066,0.08198,0.02466,2.8875,2.9694,1.0745,0.0058074,0.0058074,0.0058074
683,1.716,1.0297,0.86968,0.13478,0.14952,0.08195,0.02455,2.9067,2.7321,1.0786,0.0066241,0.0066241,0.0066241
505,1.8614,1.1558,0.89034,0.12686,0.16462,0.08193,0.02383,2.8621,2.6574,1.0653,0.0075052,0.0075052,0.0075052
562,1.784,1.105,0.878,0.14198,0.16598,0.08191,0.02364,2.8626,2.6942,1.067,0.0072231,0.0072231,0.0072231
699,1.7049,1.0269,0.86186,0.1421,0.13088,0.08189,0.02517,2.8944,2.7382,1.0763,0.0065449,0.0065449,0.0065449
975,1.5679,0.90549,0.85641,0.1481,0.11933,0.08189,0.02505,2.8905,3.0536,1.0834,0.0051787,0.0051787,0.0051787
727,1.6892,1.0014,0.86279,0.14062,0.14004,0.08188,0.02499,2.8932,2.8497,1.0737,0.0064063,0.0064063,0.0064063
720,1.6597,0.99655,0.86757,0.13747,0.13792,0.08187,0.02501,2.8824,2.8069,1.073,0.006441,0.006441,0.006441
567,1.8268,1.1207,0.88161,0.1392,0.16884,0.08187,0.0238,2.8692,2.6965,1.0689,0.0071983,0.0071983,0.0071983
846,1.6358,0.96037,0.85551,0.15281,0.12025,0.08186,0.02467,2.8859,2.9648,1.0756,0.0058173,0.0058173,0.0058173
369,1.9851,1.3156,0.90503,0.13054,0.15153,0.08186,0.02324,2.8721,2.6149,1.0774,0.0081784,0.0081784,0.0081784
665,1.7614,1.0743,0.876,0.12586,0.16322,0.08183,0.02397,2.8992,2.7624,1.0763,0.0067132,0.0067132,0.0067132
58,2.6346,2.144,1.0053,0.20539,0.18676,0.08182,0.02732,2.6364,2.4216,1.0167,0.0097179,0.0097179,0.0097179
849,1.6134,0.93032,0.85883,0.14976,0.11963,0.0818,0.02458,2.8864,2.9687,1.0732,0.0058024,0.0058024,0.0058024
663,1.742,1.0665,0.87795,0.12669,0.16526,0.0818,0.02411,2.898,2.7666,1.0744,0.0067231,0.0067231,0.0067231
573,1.7826,1.1063,0.87713,0.13014,0.17223,0.08179,0.02313,2.8643,2.7358,1.065,0.0071686,0.0071686,0.0071686
872,1.581,0.91824,0.85726,0.1346,0.13313,0.08178,0.02416,2.8848,2.9802,1.0673,0.0056885,0.0056885,0.0056885
660,1.708,1.0341,0.87662,0.13317,0.16053,0.08175,0.02436,2.9037,2.761,1.0726,0.006738,0.006738,0.006738
730,1.6817,0.99825,0.86423,0.13894,0.1445,0.08174,0.02543,2.8959,2.8617,1.0755,0.0063914,0.0063914,0.0063914
844,1.6371,0.95699,0.86126,0.15224,0.1194,0.08174,0.02449,2.885,2.9557,1.0758,0.0058271,0.0058271,0.0058271
851,1.6582,0.96089,0.86012,0.15377,0.11963,0.08173,0.02445,2.8863,2.9745,1.0704,0.0057925,0.0057925,0.0057925
507,1.8266,1.1455,0.88329,0.13524,0.16487,0.08172,0.02317,2.875,2.6707,1.0689,0.0074953,0.0074953,0.0074953
966,1.5768,0.91065,0.85506,0.14189,0.12291,0.0817,0.0249,2.8889,3.0623,1.0806,0.0052233,0.0052233,0.0052233
725,1.6495,0.97038,0.86375,0.1404,0.13504,0.0817,0.02484,2.8877,2.837,1.0736,0.0064162,0.0064162,0.0064162
647,1.7708,1.0694,0.87544,0.12343,0.14951,0.08169,0.02496,2.8761,2.7637,1.0697,0.0068023,0.0068023,0.0068023
454,1.9277,1.223,0.89497,0.13898,0.14801,0.08169,0.02425,2.8526,2.6671,1.0628,0.0077576,0.0077576,0.0077576
951,1.5513,0.8982,0.85277,0.14045,0.12618,0.08168,0.0248,2.8869,3.0686,1.0772,0.0052975,0.0052975,0.0052975
879,1.6122,0.94005,0.85496,0.13749,0.13161,0.08168,0.02442,2.8847,2.9846,1.0688,0.0056539,0.0056539,0.0056539
905,1.5785,0.90768,0.85381,0.14508,0.12726,0.08165,0.02419,2.8881,3.0279,1.0736,0.0055252,0.0055252,0.0055252
103,2.4878,1.907,0.97772,0.15043,0.15835,0.08164,0.02594,2.6376,2.4895,1.0183,0.0094951,0.0094951,0.0094951
217,2.2623,1.5934,0.94636,0.14548,0.17692,0.08163,0.02602,2.7472,2.5099,1.0675,0.0089308,0.0089308,0.0089308
986,1.5457,0.88815,0.85265,0.13702,0.12732,0.08163,0.02472,2.8926,3.06,1.0857,0.0051243,0.0051243,0.0051243
392,1.9605,1.2476,0.89982,0.12472,0.1653,0.08162,0.02534,2.8188,2.5472,1.0552,0.0080646,0.0080646,0.0080646
355,1.9964,1.3153,0.91216,0.13334,0.16933,0.08162,0.02407,2.8361,2.5846,1.0712,0.0082477,0.0082477,0.0082477
970,1.5691,0.91668,0.85063,0.14038,0.12226,0.08161,0.02506,2.8908,3.0531,1.0824,0.0052035,0.0052035,0.0052035
471,1.8836,1.1759,0.89182,0.13582,0.17227,0.08161,0.02426,2.8739,2.6978,1.0649,0.0076735,0.0076735,0.0076735
843,1.6137,0.95558,0.85901,0.15119,0.11901,0.0816,0.02451,2.8826,2.9508,1.0753,0.0058321,0.0058321,0.0058321
478,1.8729,1.1578,0.88708,0.12903,0.18315,0.08159,0.02412,2.8305,2.6218,1.0631,0.0076389,0.0076389,0.0076389
721,1.6742,1.0069,0.86672,0.13955,0.13667,0.08156,0.0252,2.8844,2.8106,1.074,0.006436,0.006436,0.006436
409,1.9123,1.2223,0.8947,0.12956,0.16556,0.08156,0.02429,2.8543,2.6452,1.0691,0.0079804,0.0079804,0.0079804
867,1.6164,0.94853,0.8612,0.14139,0.13161,0.08155,0.02397,2.8857,2.9884,1.0665,0.0057133,0.0057133,0.0057133
850,1.6155,0.93809,0.8626,0.14419,0.12066,0.08154,0.02451,2.8878,2.972,1.0738,0.0057975,0.0057975,0.0057975
595,1.7934,1.0832,0.876,0.13108,0.16905,0.08154,0.02427,2.8777,2.7245,1.0748,0.0070597,0.0070597,0.0070597
724,1.68,1.019,0.86821,0.1386,0.13675,0.08153,0.02488,2.8841,2.8319,1.0729,0.0064212,0.0064212,0.0064212
976,1.552,0.90295,0.85056,0.14723,0.11829,0.08153,0.02488,2.8929,3.0555,1.0858,0.0051737,0.0051737,0.0051737
689,1.7093,1.01,0.86776,0.13189,0.13514,0.0815,0.02434,2.9131,2.728,1.0814,0.0065944,0.0065944,0.0065944
574,1.7391,1.0772,0.88298,0.13002,0.17284,0.0815,0.02292,2.8643,2.7358,1.0634,0.0071637,0.0071637,0.0071637
880,1.599,0.94313,0.85365,0.13849,0.13327,0.08149,0.02443,2.8859,2.9894,1.0696,0.005649,0.005649,0.005649
619,1.8289,1.1356,0.87725,0.11321,0.16365,0.08149,0.0234,2.911,2.7516,1.0841,0.0069409,0.0069409,0.0069409
729,1.6849,0.98853,0.86846,0.1384,0.1419,0.08148,0.02497,2.8977,2.8556,1.0763,0.0063964,0.0063964,0.0063964
890,1.6422,0.95298,0.86061,0.13743,0.12979,0.08146,0.02452,2.8859,3.0001,1.0712,0.0055995,0.0055995,0.0055995
955,1.5997,0.9043,0.85707,0.13562,0.13463,0.08145,0.02462,2.8892,3.0677,1.0783,0.0052777,0.0052777,0.0052777
726,1.6969,1.0109,0.86714,0.13921,0.1375,0.08143,0.0249,2.8898,2.8462,1.0736,0.0064112,0.0064112,0.0064112
468,1.8645,1.1752,0.88782,0.12055,0.16827,0.08142,0.02493,2.8607,2.6884,1.0721,0.0076883,0.0076883,0.0076883
410,1.944,1.2421,0.90388,0.11864,0.17089,0.08142,0.02412,2.8404,2.6542,1.0734,0.0079755,0.0079755,0.0079755
702,1.6935,1.0062,0.87078,0.15368,0.13342,0.08141,0.02486,2.8862,2.748,1.0738,0.00653,0.00653,0.00653
694,1.6934,1.0094,0.87262,0.14622,0.12569,0.08141,0.02479,2.9048,2.7364,1.0787,0.0065697,0.0065697,0.0065697
708,1.7055,1.0289,0.86434,0.13354,0.14627,0.08141,0.02463,2.878,2.7715,1.0695,0.0065004,0.0065004,0.0065004
661,1.7223,1.0346,0.8727,0.12827,0.16355,0.08138,0.02414,2.9017,2.763,1.0721,0.006733,0.006733,0.006733
981,1.5652,0.90174,0.85175,0.13637,0.12498,0.08136,0.02487,2.8908,3.0514,1.0844,0.005149,0.005149,0.005149
886,1.5675,0.92407,0.85231,0.14588,0.12415,0.08134,0.0243,2.886,3.0016,1.0711,0.0056193,0.0056193,0.0056193
664,1.749,1.0597,0.86946,0.12966,0.16703,0.08134,0.02398,2.8989,2.7647,1.0752,0.0067181,0.0067181,0.0067181
722,1.7017,1.0235,0.86584,0.13707,0.13584,0.08133,0.02496,2.885,2.811,1.0742,0.006431,0.006431,0.006431
52,2.62,2.1511,1.0042,0.11668,0.15761,0.08133,0.02492,2.7195,2.4493,1.0166,0.0097476,0.0097476,0.0097476
887,1.5776,0.92561,0.85857,0.13826,0.12644,0.08133,0.02439,2.8854,3.0014,1.0719,0.0056143,0.0056143,0.0056143
592,1.7705,1.0789,0.87354,0.13844,0.15668,0.08133,0.02381,2.8763,2.7141,1.0694,0.0070746,0.0070746,0.0070746
723,1.7126,1.0232,0.86613,0.13636,0.14144,0.08132,0.02478,2.8837,2.8232,1.073,0.0064261,0.0064261,0.0064261
330,2.052,1.3212,0.92564,0.14567,0.15586,0.08132,0.02379,2.8452,2.5384,1.0804,0.0083715,0.0083715,0.0083715
707,1.6752,0.99205,0.86672,0.14157,0.13881,0.08131,0.02487,2.8841,2.7743,1.0718,0.0065053,0.0065053,0.0065053
417,1.9464,1.2376,0.90059,0.11868,0.15967,0.0813,0.02316,2.8734,2.6536,1.0768,0.0079408,0.0079408,0.0079408
611,1.766,1.0652,0.87747,0.12069,0.16421,0.08129,0.02476,2.897,2.7275,1.0865,0.0069805,0.0069805,0.0069805
287,2.0979,1.4224,0.91988,0.1603,0.1797,0.08129,0.02435,2.7981,2.4896,1.0594,0.0085843,0.0085843,0.0085843
688,1.7047,1.0253,0.87346,0.13799,0.13471,0.08129,0.0243,2.9137,2.7296,1.0804,0.0065993,0.0065993,0.0065993
697,1.6861,0.99367,0.86938,0.14936,0.12596,0.08127,0.02496,2.8979,2.7375,1.0773,0.0065548,0.0065548,0.0065548
703,1.7236,1.0321,0.86694,0.15435,0.13818,0.08127,0.02491,2.8861,2.7519,1.073,0.0065251,0.0065251,0.0065251
950,1.5956,0.9146,0.84885,0.13907,0.12581,0.08127,0.02472,2.8882,3.0651,1.0777,0.0053025,0.0053025,0.0053025
577,1.7787,1.0896,0.87755,0.13512,0.16795,0.08127,0.02329,2.8804,2.7476,1.0671,0.0071488,0.0071488,0.0071488
712,1.7078,1.0325,0.86601,0.12547,0.14351,0.08125,0.02487,2.8753,2.8009,1.069,0.0064806,0.0064806,0.0064806
696,1.7553,1.0543,0.8708,0.14783,0.12711,0.08125,0.02467,2.8972,2.7422,1.0762,0.0065598,0.0065598,0.0065598
